,Date,Price (Euros)
0,08.06.2022,0.34
1,13.06.2022,0.19
2,22.06.2022,0.24
3,26.06.2022,0.35
4,28.06.2022,0.15
5,29.06.2022,0.18
6,03.07.2022,0.35
7,04.07.2022,0.18
8,05.07.2022,0.35
9,06.07.2022,0.29
10,11.07.2022,0.16
11,13.07.2022,0.5
12,19.07.2022,0.25
13,21.07.2022,0.15
14,25.07.2022,0.08
15,28.07.2022,0.13
16,01.08.2022,0.5
17,10.08.2022,0.02
18,22.08.2022,0.05
19,25.08.2022,1.49
20,26.08.2022,0.1
21,30.08.2022,0.13
22,31.08.2022,0.16
23,03.09.2022,0.13
24,05.09.2022,1.49
25,06.09.2022,0.12
26,10.09.2022,0.18
27,15.09.2022,0.08
28,18.09.2022,0.1
29,21.09.2022,0.18
