,Date,Price (Euros)
0,07.08.2022,0.03
1,08.08.2022,0.1
2,09.08.2022,0.35
3,14.08.2022,0.05
4,16.08.2022,0.04
5,17.08.2022,0.49
6,18.08.2022,0.02
7,20.08.2022,0.02
8,21.08.2022,0.06
9,22.08.2022,0.2
10,23.08.2022,0.05
11,24.08.2022,0.1
12,27.08.2022,0.02
13,29.08.2022,0.1
14,30.08.2022,0.02
15,31.08.2022,0.17
16,02.09.2022,0.08
17,05.09.2022,0.1
18,07.09.2022,0.19
19,08.09.2022,0.02
20,09.09.2022,0.19
21,10.09.2022,0.05
22,12.09.2022,0.02
23,13.09.2022,0.1
24,14.09.2022,0.1
25,15.09.2022,0.03
26,17.09.2022,0.1
27,18.09.2022,0.05
28,19.09.2022,0.02
29,21.09.2022,0.17
30,22.09.2022,0.09
31,25.09.2022,0.02
32,26.09.2022,0.02
33,27.09.2022,0.13
34,29.09.2022,0.07
35,30.09.2022,0.04
36,01.10.2022,0.02
37,02.10.2022,0.02
38,04.10.2022,0.02
39,05.10.2022,0.08
