,Date,Price (Euros)
0,27.07.2022,0.1
1,30.07.2022,0.22
2,31.07.2022,0.02
3,03.08.2022,0.15
4,04.08.2022,0.05
5,08.08.2022,0.25
6,13.08.2022,0.09
7,14.08.2022,0.35
8,16.08.2022,0.25
9,18.08.2022,0.25
10,25.08.2022,0.1
11,26.08.2022,0.04
12,28.08.2022,0.18
13,29.08.2022,0.24
14,30.08.2022,0.1
15,02.09.2022,0.07
16,03.09.2022,0.09
17,04.09.2022,0.1
18,05.09.2022,0.09
19,08.09.2022,0.02
20,09.09.2022,0.08
21,11.09.2022,0.02
22,12.09.2022,0.02
23,13.09.2022,0.25
24,15.09.2022,0.02
25,16.09.2022,0.02
26,17.09.2022,0.29
27,19.09.2022,0.05
28,20.09.2022,0.02
29,21.09.2022,0.16
30,22.09.2022,0.2
31,23.09.2022,0.09
32,24.09.2022,0.07
33,27.09.2022,0.05
34,29.09.2022,0.02
35,30.09.2022,0.02
36,01.10.2022,0.06
37,03.10.2022,0.48
38,04.10.2022,0.4
