,Date,Price (Euros)
0,23.08.2022,32.25
1,24.08.2022,33.42
2,25.08.2022,32.5
3,26.08.2022,30.51
4,27.08.2022,31.66
5,28.08.2022,32.36
6,29.08.2022,31.23
7,30.08.2022,33.08
8,31.08.2022,31.76
9,01.09.2022,31.52
10,02.09.2022,34.15
11,03.09.2022,33.43
12,04.09.2022,31.72
13,05.09.2022,32.07
14,06.09.2022,29.55
15,07.09.2022,34.45
16,08.09.2022,30.82
17,09.09.2022,37.99
18,10.09.2022,34.08
19,11.09.2022,32.71
20,12.09.2022,43.78
21,13.09.2022,30.95
22,14.09.2022,27.66
23,15.09.2022,35.92
24,16.09.2022,33.04
25,17.09.2022,32.32
26,18.09.2022,31.57
27,19.09.2022,30.0
28,20.09.2022,34.43
29,21.09.2022,33.0
30,22.09.2022,32.41
31,23.09.2022,33.29
32,24.09.2022,33.0
33,25.09.2022,33.69
34,26.09.2022,38.24
35,27.09.2022,38.68
36,28.09.2022,39.37
37,29.09.2022,39.0
38,30.09.2022,41.11
39,01.10.2022,39.67
40,02.10.2022,41.32
41,03.10.2022,41.64
42,04.10.2022,43.24
43,05.10.2022,43.3
