,Date,Price (Euros)
0,25.05.2022,0.02
1,01.06.2022,0.1
2,02.06.2022,0.02
3,05.06.2022,0.03
4,08.06.2022,0.02
5,13.06.2022,0.02
6,19.06.2022,0.02
7,21.06.2022,0.02
8,23.06.2022,0.02
9,29.06.2022,0.25
10,30.06.2022,0.04
11,01.07.2022,0.02
12,07.07.2022,0.02
13,12.07.2022,0.05
14,19.07.2022,0.1
15,04.08.2022,0.15
16,12.08.2022,0.05
17,14.08.2022,0.02
18,15.08.2022,0.15
19,19.08.2022,0.02
20,20.08.2022,0.06
21,22.08.2022,0.03
22,23.08.2022,0.02
23,26.08.2022,0.06
24,28.08.2022,0.02
25,30.08.2022,0.02
26,01.09.2022,0.02
27,04.09.2022,0.02
28,15.09.2022,0.05
29,18.09.2022,0.02
