,Date,Price (Euros)
0,30.06.2022,0.06
1,01.07.2022,0.17
2,03.07.2022,0.39
3,05.07.2022,0.15
4,10.07.2022,0.2
5,11.07.2022,0.05
6,14.07.2022,0.05
7,15.07.2022,0.04
8,19.07.2022,0.02
9,24.07.2022,0.27
10,27.07.2022,0.04
11,28.07.2022,0.02
12,01.08.2022,0.19
13,11.08.2022,0.15
14,14.08.2022,0.2
15,15.08.2022,0.18
16,19.08.2022,0.02
17,21.08.2022,0.05
18,23.08.2022,0.09
19,26.08.2022,0.02
20,29.08.2022,0.02
21,30.08.2022,0.1
22,31.08.2022,0.11
23,06.09.2022,0.02
24,08.09.2022,0.02
25,09.09.2022,0.05
26,13.09.2022,0.09
27,17.09.2022,0.05
28,18.09.2022,0.04
29,22.09.2022,0.02
