,Date,Price (Euros)
0,09.06.2022,0.19
1,10.06.2022,0.02
2,17.06.2022,0.02
3,12.07.2022,0.15
4,14.07.2022,0.05
5,15.07.2022,0.05
6,23.07.2022,0.1
7,30.07.2022,0.05
8,31.07.2022,0.02
9,02.08.2022,0.09
10,07.08.2022,0.02
11,09.08.2022,0.04
12,12.08.2022,0.49
13,14.08.2022,0.05
14,18.08.2022,0.02
15,20.08.2022,0.1
16,24.08.2022,0.13
17,29.08.2022,0.15
18,30.08.2022,0.23
19,09.09.2022,0.02
20,11.09.2022,0.08
21,15.09.2022,0.05
22,16.09.2022,0.02
23,17.09.2022,0.13
24,18.09.2022,0.04
25,19.09.2022,0.05
26,20.09.2022,0.38
27,21.09.2022,0.29
28,22.09.2022,0.49
29,23.09.2022,0.49
