,Date,Price (Euros)
0,30.07.2022,2.48
1,31.07.2022,3.15
2,01.08.2022,3.29
3,02.08.2022,3.73
4,03.08.2022,2.52
5,04.08.2022,3.72
6,05.08.2022,3.75
7,08.08.2022,2.64
8,12.08.2022,3.6
9,15.08.2022,2.69
10,16.08.2022,1.89
11,17.08.2022,2.55
12,18.08.2022,2.83
13,20.08.2022,2.72
14,31.08.2022,2.49
15,01.09.2022,7.35
16,02.09.2022,3.52
17,03.09.2022,3.61
18,05.09.2022,3.99
19,06.09.2022,3.5
20,08.09.2022,4.0
21,12.09.2022,3.92
22,13.09.2022,2.75
23,14.09.2022,3.95
24,15.09.2022,3.59
25,16.09.2022,3.95
26,17.09.2022,2.7
27,19.09.2022,1.9
28,20.09.2022,3.38
29,21.09.2022,2.5
