,Date,Price (Euros)
0,10.07.2022,0.18
1,12.07.2022,0.15
2,14.07.2022,0.14
3,15.07.2022,0.09
4,16.07.2022,0.04
5,21.07.2022,0.02
6,22.07.2022,0.02
7,23.07.2022,0.15
8,26.07.2022,0.23
9,31.07.2022,0.09
10,02.08.2022,0.23
11,09.08.2022,0.19
12,10.08.2022,0.15
13,13.08.2022,0.04
14,14.08.2022,0.04
15,18.08.2022,0.08
16,22.08.2022,0.5
17,24.08.2022,0.34
18,26.08.2022,0.09
19,27.08.2022,0.23
20,30.08.2022,0.23
21,31.08.2022,0.05
22,03.09.2022,0.14
23,08.09.2022,0.05
24,11.09.2022,0.09
25,13.09.2022,0.05
26,14.09.2022,0.1
27,18.09.2022,0.19
28,21.09.2022,0.1
29,22.09.2022,0.07
