,Date,Price (Euros)
0,25.06.2022,4.88
1,30.06.2022,5.0
2,04.07.2022,3.0
3,06.07.2022,3.0
4,07.07.2022,3.0
5,10.07.2022,3.98
6,20.07.2022,3.77
7,21.07.2022,2.25
8,22.07.2022,3.68
9,23.07.2022,4.88
10,24.07.2022,3.25
11,26.07.2022,4.0
12,28.07.2022,3.38
13,29.07.2022,5.0
14,01.08.2022,3.43
15,03.08.2022,2.7
16,14.08.2022,2.49
17,19.08.2022,2.2
18,20.08.2022,2.75
19,21.08.2022,2.5
20,22.08.2022,2.5
21,24.08.2022,3.81
22,30.08.2022,3.77
23,01.09.2022,3.99
24,02.09.2022,2.5
25,03.09.2022,3.77
26,09.09.2022,4.88
27,14.09.2022,3.91
28,16.09.2022,3.95
29,22.09.2022,2.0
