,Date,Price (Euros)
0,07.08.2022,0.13
1,08.08.2022,0.39
2,09.08.2022,0.39
3,11.08.2022,0.3
4,12.08.2022,0.14
5,14.08.2022,2.5
6,15.08.2022,0.33
7,17.08.2022,2.1
8,18.08.2022,0.45
9,19.08.2022,0.28
10,20.08.2022,0.12
11,21.08.2022,0.49
12,23.08.2022,0.36
13,25.08.2022,0.38
14,27.08.2022,0.13
15,28.08.2022,1.24
16,29.08.2022,0.29
17,30.08.2022,0.41
18,31.08.2022,0.29
19,02.09.2022,0.2
20,03.09.2022,2.5
21,04.09.2022,2.5
22,05.09.2022,0.36
23,08.09.2022,0.99
24,13.09.2022,0.25
25,14.09.2022,0.98
26,15.09.2022,0.22
27,17.09.2022,0.49
28,19.09.2022,0.48
29,21.09.2022,0.23
