,Date,Price (Euros)
0,15.07.2022,2.27
1,19.07.2022,1.94
2,25.07.2022,1.96
3,29.07.2022,1.48
4,31.07.2022,1.48
5,01.08.2022,1.63
6,04.08.2022,1.25
7,05.08.2022,1.99
8,07.08.2022,1.25
9,08.08.2022,2.0
10,10.08.2022,2.75
11,13.08.2022,1.94
12,15.08.2022,4.9
13,16.08.2022,1.4
14,19.08.2022,1.69
15,21.08.2022,1.42
16,22.08.2022,1.99
17,30.08.2022,1.38
18,31.08.2022,1.45
19,02.09.2022,1.89
20,03.09.2022,1.59
21,04.09.2022,3.17
22,06.09.2022,1.82
23,07.09.2022,3.49
24,08.09.2022,1.95
25,10.09.2022,3.49
26,12.09.2022,1.59
27,19.09.2022,2.99
28,20.09.2022,2.06
29,21.09.2022,2.0
30,22.09.2022,1.58
31,24.09.2022,4.0
32,27.09.2022,1.5
33,28.09.2022,1.5
34,03.10.2022,2.6
