,Date,Price (Euros)
0,14.07.2022,0.42
1,15.07.2022,0.19
2,20.07.2022,0.2
3,21.07.2022,0.32
4,22.07.2022,0.87
5,25.07.2022,0.49
6,26.07.2022,0.3
7,28.07.2022,1.05
8,29.07.2022,0.43
9,30.07.2022,0.41
10,02.08.2022,1.05
11,03.08.2022,0.94
12,06.08.2022,1.75
13,09.08.2022,0.8
14,10.08.2022,0.42
15,15.08.2022,0.2
16,20.08.2022,0.47
17,22.08.2022,0.94
18,23.08.2022,2.0
19,24.08.2022,1.79
20,30.08.2022,0.5
21,31.08.2022,0.9
22,03.09.2022,0.4
23,04.09.2022,0.73
24,08.09.2022,0.79
25,09.09.2022,0.49
26,10.09.2022,0.48
27,11.09.2022,0.35
28,18.09.2022,0.24
29,21.09.2022,2.0
30,22.09.2022,0.57
31,23.09.2022,0.48
32,01.10.2022,0.99
33,03.10.2022,0.4
34,04.10.2022,0.48
35,05.10.2022,1.9
