,Date,Price (Euros)
0,11.08.2022,0.15
1,13.08.2022,0.35
2,14.08.2022,0.05
3,16.08.2022,0.49
4,18.08.2022,0.25
5,19.08.2022,0.23
6,20.08.2022,0.32
7,21.08.2022,0.46
8,22.08.2022,0.27
9,24.08.2022,0.27
10,25.08.2022,0.2
11,26.08.2022,0.75
12,27.08.2022,0.5
13,30.08.2022,0.05
14,31.08.2022,0.29
15,01.09.2022,0.24
16,02.09.2022,0.32
17,04.09.2022,0.32
18,05.09.2022,0.64
19,06.09.2022,0.11
20,08.09.2022,0.49
21,10.09.2022,0.27
22,12.09.2022,0.19
23,13.09.2022,0.19
24,15.09.2022,0.29
25,16.09.2022,0.1
26,18.09.2022,0.1
27,19.09.2022,0.25
28,20.09.2022,0.25
29,21.09.2022,0.31
