,Date,Price (Euros)
0,11.08.2022,0.07
1,12.08.2022,0.29
2,13.08.2022,0.02
3,14.08.2022,0.17
4,15.08.2022,0.39
5,16.08.2022,0.05
6,18.08.2022,0.21
7,19.08.2022,0.09
8,20.08.2022,0.14
9,21.08.2022,0.19
10,23.08.2022,0.2
11,24.08.2022,0.05
12,25.08.2022,0.09
13,26.08.2022,0.19
14,28.08.2022,0.15
15,29.08.2022,0.02
16,30.08.2022,0.18
17,01.09.2022,0.17
18,03.09.2022,0.02
19,04.09.2022,0.14
20,06.09.2022,0.08
21,08.09.2022,0.18
22,10.09.2022,0.05
23,12.09.2022,0.2
24,13.09.2022,0.06
25,15.09.2022,0.5
26,16.09.2022,0.08
27,19.09.2022,0.19
28,20.09.2022,0.14
29,21.09.2022,0.13
