,Date,Price (Euros)
0,03.08.2022,0.02
1,05.08.2022,0.19
2,07.08.2022,0.1
3,11.08.2022,0.09
4,14.08.2022,0.1
5,17.08.2022,0.39
6,18.08.2022,0.02
7,20.08.2022,0.18
8,22.08.2022,0.08
9,23.08.2022,0.1
10,24.08.2022,0.19
11,27.08.2022,0.14
12,28.08.2022,0.19
13,30.08.2022,0.37
14,01.09.2022,0.18
15,03.09.2022,0.02
16,04.09.2022,0.1
17,05.09.2022,0.45
18,06.09.2022,0.02
19,07.09.2022,0.25
20,08.09.2022,0.2
21,09.09.2022,0.14
22,10.09.2022,0.22
23,12.09.2022,0.11
24,15.09.2022,0.19
25,16.09.2022,0.02
26,17.09.2022,0.1
27,20.09.2022,0.15
28,22.09.2022,0.1
29,23.09.2022,0.25
