,Date,Price (Euros)
0,10.08.2022,0.09
1,11.08.2022,0.05
2,12.08.2022,0.16
3,13.08.2022,0.49
4,14.08.2022,0.35
5,15.08.2022,0.16
6,16.08.2022,0.44
7,19.08.2022,0.4
8,22.08.2022,0.29
9,23.08.2022,0.21
10,24.08.2022,0.49
11,26.08.2022,0.1
12,28.08.2022,0.1
13,29.08.2022,0.75
14,30.08.2022,0.1
15,01.09.2022,0.49
16,02.09.2022,0.04
17,03.09.2022,0.14
18,04.09.2022,0.02
19,05.09.2022,0.23
20,07.09.2022,0.31
21,08.09.2022,0.02
22,10.09.2022,0.02
23,11.09.2022,0.14
24,14.09.2022,0.1
25,16.09.2022,0.39
26,17.09.2022,0.1
27,18.09.2022,0.23
28,19.09.2022,0.16
29,21.09.2022,0.24
30,24.09.2022,0.28
31,25.09.2022,0.17
32,26.09.2022,0.5
33,27.09.2022,0.31
34,28.09.2022,0.5
35,30.09.2022,0.02
36,01.10.2022,0.1
37,03.10.2022,0.04
38,05.10.2022,0.23
