,Date,Price (Euros)
0,23.03.2022,0.25
1,24.03.2022,0.48
2,25.03.2022,0.02
3,27.03.2022,0.68
4,31.03.2022,0.99
5,02.04.2022,0.5
6,03.04.2022,0.71
7,04.04.2022,0.99
8,05.04.2022,0.69
9,11.04.2022,0.65
10,14.04.2022,0.25
11,20.04.2022,0.47
12,24.04.2022,0.49
13,29.04.2022,1.33
14,06.05.2022,1.35
15,09.05.2022,0.59
16,12.05.2022,0.25
17,27.05.2022,0.2
18,30.05.2022,1.5
19,31.05.2022,1.35
20,03.06.2022,0.73
21,04.06.2022,0.2
22,21.06.2022,0.39
23,07.07.2022,1.34
24,16.07.2022,0.49
25,28.07.2022,0.88
26,01.08.2022,0.2
27,15.08.2022,0.89
28,16.08.2022,2.9
29,21.09.2022,0.48
30,27.09.2022,0.75
