,Date,Price (Euros)
0,30.07.2022,0.07
1,01.08.2022,0.14
2,02.08.2022,0.12
3,04.08.2022,0.1
4,05.08.2022,0.09
5,07.08.2022,0.09
6,10.08.2022,0.03
7,12.08.2022,0.05
8,13.08.2022,0.09
9,14.08.2022,0.19
10,16.08.2022,0.3
11,17.08.2022,0.09
12,18.08.2022,0.16
13,19.08.2022,0.12
14,20.08.2022,0.15
15,23.08.2022,0.07
16,25.08.2022,0.2
17,26.08.2022,0.05
18,28.08.2022,0.07
19,29.08.2022,0.12
20,30.08.2022,0.08
21,31.08.2022,0.12
22,01.09.2022,0.05
23,05.09.2022,0.1
24,06.09.2022,0.09
25,09.09.2022,0.02
26,11.09.2022,0.02
27,17.09.2022,0.1
28,18.09.2022,0.25
29,21.09.2022,0.03
30,25.09.2022,0.05
31,26.09.2022,0.14
32,27.09.2022,0.09
33,28.09.2022,0.25
34,29.09.2022,0.12
35,02.10.2022,0.1
36,04.10.2022,0.1
37,05.10.2022,0.15
