,Date,Price (Euros)
0,28.07.2022,0.03
1,29.07.2022,0.04
2,31.07.2022,0.11
3,01.08.2022,0.25
4,03.08.2022,0.02
5,04.08.2022,0.05
6,05.08.2022,0.02
7,07.08.2022,0.03
8,09.08.2022,0.06
9,10.08.2022,0.02
10,13.08.2022,0.02
11,15.08.2022,0.2
12,18.08.2022,0.02
13,19.08.2022,0.08
14,20.08.2022,0.06
15,21.08.2022,0.02
16,23.08.2022,0.06
17,25.08.2022,0.1
18,26.08.2022,0.25
19,28.08.2022,0.07
20,30.08.2022,0.04
21,31.08.2022,0.1
22,02.09.2022,0.09
23,09.09.2022,0.02
24,12.09.2022,0.02
25,15.09.2022,0.03
26,17.09.2022,0.09
27,18.09.2022,0.02
28,19.09.2022,0.02
29,21.09.2022,0.05
30,26.09.2022,0.02
31,27.09.2022,0.13
32,29.09.2022,0.02
33,30.09.2022,0.02
34,02.10.2022,0.02
35,04.10.2022,0.02
36,05.10.2022,0.24
