,Date,Price (Euros)
0,11.07.2022,0.15
1,12.07.2022,0.1
2,13.07.2022,0.15
3,14.07.2022,0.15
4,20.07.2022,0.2
5,21.07.2022,0.13
6,23.07.2022,0.08
7,30.07.2022,0.35
8,02.08.2022,0.15
9,07.08.2022,0.24
10,09.08.2022,0.25
11,12.08.2022,0.39
12,14.08.2022,0.09
13,16.08.2022,0.19
14,18.08.2022,0.25
15,21.08.2022,0.35
16,25.08.2022,0.19
17,26.08.2022,0.49
18,27.08.2022,0.18
19,31.08.2022,0.29
20,01.09.2022,0.38
21,04.09.2022,0.4
22,05.09.2022,0.08
23,06.09.2022,0.24
24,12.09.2022,0.2
25,17.09.2022,0.25
26,18.09.2022,0.25
27,19.09.2022,0.21
28,21.09.2022,0.4
29,22.09.2022,0.25
