,Date,Price (Euros)
0,10.08.2022,0.4
1,12.08.2022,0.04
2,13.08.2022,0.1
3,14.08.2022,0.18
4,15.08.2022,0.16
5,16.08.2022,0.37
6,17.08.2022,0.25
7,18.08.2022,0.16
8,20.08.2022,0.59
9,21.08.2022,0.32
10,23.08.2022,0.24
11,24.08.2022,0.24
12,25.08.2022,0.15
13,26.08.2022,0.29
14,27.08.2022,0.24
15,29.08.2022,0.15
16,30.08.2022,0.05
17,31.08.2022,0.35
18,01.09.2022,0.05
19,02.09.2022,0.16
20,04.09.2022,0.29
21,05.09.2022,0.9
22,06.09.2022,0.55
23,08.09.2022,0.1
24,13.09.2022,0.63
25,15.09.2022,0.38
26,16.09.2022,0.26
27,18.09.2022,0.39
28,21.09.2022,0.53
29,22.09.2022,0.2
