,Date,Price (Euros)
0,13.08.2022,0.02
1,14.08.2022,0.02
2,15.08.2022,0.13
3,17.08.2022,0.09
4,18.08.2022,0.02
5,19.08.2022,0.02
6,20.08.2022,0.08
7,23.08.2022,0.02
8,24.08.2022,0.02
9,25.08.2022,0.19
10,27.08.2022,0.07
11,28.08.2022,0.02
12,29.08.2022,0.02
13,31.08.2022,0.07
14,03.09.2022,0.1
15,04.09.2022,0.02
16,05.09.2022,0.08
17,06.09.2022,0.03
18,07.09.2022,0.02
19,08.09.2022,0.02
20,09.09.2022,0.02
21,11.09.2022,0.04
22,13.09.2022,0.12
23,14.09.2022,0.02
24,15.09.2022,0.14
25,17.09.2022,0.02
26,18.09.2022,0.06
27,19.09.2022,0.02
28,20.09.2022,0.02
29,21.09.2022,0.23
30,22.09.2022,0.39
31,23.09.2022,0.14
32,24.09.2022,0.02
33,25.09.2022,0.02
34,26.09.2022,0.02
35,29.09.2022,0.12
36,30.09.2022,0.02
37,01.10.2022,0.04
38,02.10.2022,0.03
39,04.10.2022,0.02
40,05.10.2022,0.08
