,Date,Price (Euros)
0,03.08.2022,0.18
1,04.08.2022,0.1
2,05.08.2022,0.07
3,06.08.2022,0.05
4,07.08.2022,0.02
5,08.08.2022,0.1
6,10.08.2022,0.08
7,11.08.2022,0.06
8,12.08.2022,0.05
9,15.08.2022,0.04
10,17.08.2022,0.03
11,19.08.2022,0.04
12,20.08.2022,0.02
13,21.08.2022,0.02
14,23.08.2022,0.07
15,24.08.2022,0.16
16,26.08.2022,0.02
17,28.08.2022,0.11
18,31.08.2022,0.06
19,01.09.2022,0.04
20,02.09.2022,0.05
21,03.09.2022,0.1
22,04.09.2022,0.06
23,05.09.2022,0.03
24,06.09.2022,0.02
25,09.09.2022,0.05
26,11.09.2022,0.07
27,13.09.2022,0.04
28,16.09.2022,0.06
29,18.09.2022,0.02
30,21.09.2022,0.02
31,23.09.2022,0.09
32,30.09.2022,0.15
33,04.10.2022,0.03
34,05.10.2022,0.04
