,Date,Price (Euros)
0,26.04.2022,1.8
1,27.04.2022,2.98
2,30.04.2022,2.0
3,03.05.2022,2.86
4,04.05.2022,3.48
5,06.05.2022,2.67
6,11.05.2022,3.5
7,18.05.2022,3.0
8,25.05.2022,1.4
9,01.06.2022,0.48
10,15.06.2022,1.1
11,20.06.2022,1.0
12,25.06.2022,1.23
13,06.07.2022,3.49
14,08.07.2022,2.5
15,10.07.2022,3.75
16,11.07.2022,1.95
17,16.07.2022,1.2
18,19.07.2022,2.98
19,24.07.2022,1.27
20,25.07.2022,1.8
21,01.08.2022,2.0
22,04.08.2022,0.8
23,05.08.2022,2.39
24,17.08.2022,2.5
25,26.08.2022,0.59
26,30.08.2022,0.98
27,03.09.2022,0.98
28,08.09.2022,0.9
29,10.09.2022,1.16
