,Date,Price (Euros)
0,31.05.2022,0.02
1,02.06.2022,0.02
2,06.06.2022,0.08
3,09.06.2022,0.13
4,10.06.2022,0.02
5,23.06.2022,0.02
6,29.06.2022,0.02
7,01.07.2022,0.02
8,02.07.2022,0.05
9,06.07.2022,0.15
10,07.07.2022,0.02
11,08.07.2022,0.02
12,10.07.2022,0.16
13,15.07.2022,0.03
14,21.07.2022,0.18
15,22.07.2022,0.16
16,03.08.2022,0.1
17,05.08.2022,0.02
18,08.08.2022,0.02
19,13.08.2022,0.1
20,19.08.2022,0.02
21,22.08.2022,0.03
22,23.08.2022,0.06
23,25.08.2022,0.36
24,08.09.2022,0.19
25,09.09.2022,0.02
26,18.09.2022,0.02
27,19.09.2022,0.1
28,20.09.2022,0.02
29,21.09.2022,0.02
