,Date,Price (Euros)
0,29.05.2022,1.5
1,01.06.2022,5.0
2,02.06.2022,0.49
3,10.06.2022,1.25
4,15.06.2022,0.49
5,20.06.2022,2.22
6,21.06.2022,1.99
7,27.06.2022,0.49
8,04.07.2022,0.5
9,05.07.2022,0.49
10,24.07.2022,0.87
11,29.07.2022,0.66
12,01.08.2022,1.0
13,03.08.2022,0.2
14,05.08.2022,0.99
15,11.08.2022,0.74
16,14.08.2022,0.57
17,16.08.2022,1.0
18,18.08.2022,0.2
19,24.08.2022,1.0
20,27.08.2022,0.5
21,29.08.2022,0.5
22,30.08.2022,0.49
23,03.09.2022,0.49
24,04.09.2022,0.5
25,08.09.2022,0.61
26,09.09.2022,0.5
27,13.09.2022,0.5
28,15.09.2022,0.56
29,21.09.2022,0.98
30,23.09.2022,0.49
31,24.09.2022,0.5
32,01.10.2022,0.49
33,04.10.2022,0.25
34,05.10.2022,2.95
