,Date,Price (Euros)
0,14.08.2022,2.99
1,15.08.2022,3.99
2,16.08.2022,1.81
3,17.08.2022,1.83
4,18.08.2022,1.75
5,19.08.2022,2.45
6,21.08.2022,1.98
7,22.08.2022,1.78
8,23.08.2022,3.87
9,24.08.2022,2.09
10,25.08.2022,2.22
11,26.08.2022,1.67
12,28.08.2022,2.13
13,29.08.2022,3.05
14,30.08.2022,2.62
15,31.08.2022,0.35
16,02.09.2022,1.88
17,03.09.2022,1.63
18,04.09.2022,1.52
19,07.09.2022,3.16
20,10.09.2022,1.99
21,12.09.2022,3.11
22,13.09.2022,2.47
23,14.09.2022,1.0
24,15.09.2022,2.7
25,17.09.2022,2.99
26,18.09.2022,0.99
27,19.09.2022,2.41
28,20.09.2022,0.95
29,21.09.2022,1.91
30,22.09.2022,2.63
31,24.09.2022,2.09
32,25.09.2022,0.95
33,26.09.2022,1.5
34,27.09.2022,3.03
35,28.09.2022,4.45
36,29.09.2022,2.68
37,01.10.2022,2.22
38,03.10.2022,0.82
39,04.10.2022,3.58
40,05.10.2022,2.0
