,Date,Price (Euros)
0,12.08.2022,0.17
1,15.08.2022,0.02
2,16.08.2022,0.35
3,17.08.2022,0.2
4,19.08.2022,0.35
5,20.08.2022,0.09
6,21.08.2022,0.1
7,22.08.2022,0.08
8,24.08.2022,0.21
9,25.08.2022,0.12
10,26.08.2022,0.09
11,27.08.2022,0.02
12,28.08.2022,0.07
13,29.08.2022,0.05
14,31.08.2022,0.19
15,01.09.2022,0.05
16,02.09.2022,0.18
17,03.09.2022,0.04
18,04.09.2022,0.15
19,06.09.2022,0.06
20,08.09.2022,0.02
21,09.09.2022,0.02
22,10.09.2022,0.02
23,12.09.2022,0.17
24,14.09.2022,0.19
25,15.09.2022,0.02
26,17.09.2022,0.2
27,18.09.2022,0.03
28,20.09.2022,0.11
29,21.09.2022,0.05
