,Date,Price (Euros)
0,21.08.2022,5.49
1,22.08.2022,7.49
2,23.08.2022,2.46
3,24.08.2022,2.75
4,25.08.2022,3.11
5,26.08.2022,3.48
6,27.08.2022,2.49
7,28.08.2022,1.79
8,29.08.2022,2.65
9,30.08.2022,3.31
10,31.08.2022,5.06
11,02.09.2022,2.14
12,03.09.2022,2.72
13,04.09.2022,2.37
14,05.09.2022,4.0
15,06.09.2022,1.73
16,07.09.2022,2.28
17,08.09.2022,2.46
18,09.09.2022,3.0
19,11.09.2022,2.9
20,12.09.2022,3.5
21,13.09.2022,2.49
22,15.09.2022,4.24
23,16.09.2022,1.9
24,17.09.2022,2.76
25,18.09.2022,1.75
26,19.09.2022,2.75
27,20.09.2022,3.77
28,21.09.2022,2.71
29,23.09.2022,2.85
