,Date,Price (Euros)
0,08.07.2022,0.05
1,13.07.2022,0.08
2,17.07.2022,0.35
3,18.07.2022,0.18
4,20.07.2022,0.26
5,21.07.2022,0.16
6,22.07.2022,0.2
7,23.07.2022,0.1
8,26.07.2022,0.02
9,01.08.2022,0.1
10,03.08.2022,0.15
11,06.08.2022,0.02
12,07.08.2022,0.19
13,11.08.2022,0.02
14,14.08.2022,0.02
15,19.08.2022,1.16
16,23.08.2022,0.45
17,26.08.2022,0.06
18,29.08.2022,0.1
19,30.08.2022,0.15
20,31.08.2022,0.29
21,05.09.2022,0.09
22,06.09.2022,0.02
23,09.09.2022,0.2
24,10.09.2022,0.09
25,12.09.2022,0.05
26,15.09.2022,0.06
27,16.09.2022,0.1
28,20.09.2022,0.32
29,23.09.2022,0.1
