,Date,Price (Euros)
0,11.07.2022,0.02
1,15.07.2022,0.13
2,19.07.2022,0.05
3,20.07.2022,0.02
4,21.07.2022,0.1
5,01.08.2022,0.38
6,04.08.2022,0.25
7,05.08.2022,0.14
8,06.08.2022,0.14
9,07.08.2022,0.05
10,09.08.2022,0.02
11,10.08.2022,0.05
12,14.08.2022,0.09
13,15.08.2022,0.02
14,18.08.2022,0.1
15,19.08.2022,0.14
16,20.08.2022,0.25
17,24.08.2022,0.25
18,25.08.2022,0.1
19,27.08.2022,0.15
20,30.08.2022,0.09
21,02.09.2022,0.09
22,05.09.2022,0.25
23,12.09.2022,0.4
24,13.09.2022,0.18
25,15.09.2022,0.05
26,18.09.2022,0.02
27,21.09.2022,0.02
28,22.09.2022,0.22
29,23.09.2022,0.09
