,Date,Price (Euros)
0,09.08.2022,0.12
1,10.08.2022,0.49
2,11.08.2022,0.24
3,12.08.2022,0.15
4,13.08.2022,0.32
5,16.08.2022,0.05
6,17.08.2022,0.06
7,18.08.2022,0.18
8,19.08.2022,0.1
9,20.08.2022,0.15
10,22.08.2022,0.39
11,23.08.2022,0.05
12,24.08.2022,0.18
13,25.08.2022,0.1
14,26.08.2022,0.07
15,30.08.2022,0.1
16,01.09.2022,0.35
17,03.09.2022,0.02
18,04.09.2022,0.24
19,05.09.2022,0.16
20,06.09.2022,0.19
21,07.09.2022,0.99
22,09.09.2022,0.28
23,13.09.2022,0.15
24,15.09.2022,0.08
25,16.09.2022,0.38
26,18.09.2022,0.1
27,20.09.2022,0.1
28,22.09.2022,0.2
29,23.09.2022,0.24
