,Date,Price (Euros)
0,19.06.2022,0.02
1,21.06.2022,0.19
2,23.06.2022,0.02
3,27.06.2022,0.04
4,29.06.2022,0.14
5,30.06.2022,0.33
6,02.07.2022,0.03
7,03.07.2022,0.05
8,05.07.2022,0.08
9,07.07.2022,0.02
10,08.07.2022,0.02
11,11.07.2022,0.08
12,15.07.2022,0.16
13,19.07.2022,0.05
14,20.07.2022,0.15
15,01.08.2022,0.34
16,14.08.2022,0.02
17,18.08.2022,0.19
18,19.08.2022,0.14
19,20.08.2022,0.5
20,24.08.2022,0.25
21,25.08.2022,0.04
22,29.08.2022,0.49
23,30.08.2022,0.02
24,31.08.2022,0.25
25,02.09.2022,0.1
26,03.09.2022,0.02
27,08.09.2022,0.02
28,13.09.2022,0.7
29,22.09.2022,0.05
