,Date,Price (Euros)
0,28.07.2022,0.16
1,29.07.2022,0.1
2,30.07.2022,0.05
3,02.08.2022,0.33
4,03.08.2022,0.04
5,04.08.2022,0.12
6,05.08.2022,0.02
7,07.08.2022,0.1
8,09.08.2022,0.15
9,15.08.2022,0.02
10,17.08.2022,0.19
11,18.08.2022,0.15
12,19.08.2022,0.02
13,20.08.2022,0.08
14,21.08.2022,0.1
15,23.08.2022,0.17
16,24.08.2022,0.19
17,26.08.2022,0.13
18,27.08.2022,0.25
19,29.08.2022,0.03
20,30.08.2022,0.02
21,31.08.2022,0.29
22,04.09.2022,0.02
23,05.09.2022,0.02
24,06.09.2022,0.29
25,09.09.2022,0.12
26,14.09.2022,0.2
27,20.09.2022,0.02
28,21.09.2022,0.19
29,23.09.2022,0.05
