,Date,Price (Euros)
0,15.08.2022,0.99
1,16.08.2022,1.06
2,17.08.2022,1.19
3,18.08.2022,0.86
4,20.08.2022,0.76
5,21.08.2022,0.63
6,22.08.2022,0.59
7,23.08.2022,0.52
8,24.08.2022,0.5
9,26.08.2022,1.24
10,27.08.2022,0.2
11,28.08.2022,0.2
12,30.08.2022,0.43
13,31.08.2022,0.74
14,01.09.2022,0.5
15,02.09.2022,0.8
16,03.09.2022,0.95
17,05.09.2022,0.2
18,06.09.2022,0.5
19,07.09.2022,0.75
20,09.09.2022,0.95
21,11.09.2022,0.94
22,12.09.2022,0.94
23,13.09.2022,0.99
24,15.09.2022,0.85
25,16.09.2022,0.3
26,17.09.2022,0.18
27,18.09.2022,0.59
28,19.09.2022,0.49
29,21.09.2022,0.35
