,Date,Price (Euros)
0,11.08.2022,0.1
1,13.08.2022,0.1
2,14.08.2022,0.29
3,15.08.2022,0.15
4,17.08.2022,0.04
5,18.08.2022,0.02
6,19.08.2022,0.02
7,20.08.2022,0.1
8,21.08.2022,0.13
9,23.08.2022,0.18
10,24.08.2022,0.09
11,25.08.2022,0.07
12,27.08.2022,0.02
13,29.08.2022,0.08
14,30.08.2022,0.11
15,31.08.2022,0.04
16,02.09.2022,0.1
17,04.09.2022,0.1
18,05.09.2022,0.05
19,06.09.2022,0.22
20,08.09.2022,0.02
21,09.09.2022,0.17
22,10.09.2022,0.02
23,11.09.2022,0.02
24,13.09.2022,0.1
25,14.09.2022,0.21
26,15.09.2022,0.17
27,18.09.2022,0.04
28,20.09.2022,0.02
29,21.09.2022,0.28
30,22.09.2022,0.06
31,23.09.2022,0.04
32,24.09.2022,0.35
33,25.09.2022,0.03
34,26.09.2022,0.02
35,27.09.2022,0.02
36,28.09.2022,0.1
37,29.09.2022,0.25
38,30.09.2022,0.02
39,01.10.2022,0.07
40,02.10.2022,0.28
41,03.10.2022,0.35
42,04.10.2022,0.04
43,05.10.2022,0.1
