,Date,Price (Euros)
0,23.08.2022,2.47
1,24.08.2022,2.51
2,25.08.2022,2.0
3,26.08.2022,2.15
4,27.08.2022,1.85
5,28.08.2022,2.88
6,29.08.2022,2.05
7,30.08.2022,2.62
8,31.08.2022,3.09
9,01.09.2022,2.66
10,02.09.2022,2.49
11,03.09.2022,1.8
12,04.09.2022,2.43
13,05.09.2022,2.14
14,06.09.2022,2.55
15,07.09.2022,2.8
16,08.09.2022,2.43
17,09.09.2022,2.37
18,10.09.2022,2.44
19,11.09.2022,2.23
20,12.09.2022,2.31
21,13.09.2022,2.23
22,14.09.2022,2.15
23,15.09.2022,2.05
24,16.09.2022,2.85
25,17.09.2022,3.58
26,18.09.2022,2.04
27,19.09.2022,3.63
28,20.09.2022,2.16
29,21.09.2022,2.34
30,22.09.2022,2.01
31,23.09.2022,3.3
32,24.09.2022,2.37
33,25.09.2022,2.52
34,26.09.2022,2.03
35,27.09.2022,2.22
36,28.09.2022,2.55
37,29.09.2022,2.76
38,30.09.2022,2.72
39,01.10.2022,3.08
40,02.10.2022,3.41
41,03.10.2022,2.82
42,04.10.2022,2.63
43,05.10.2022,2.73
