,Date,Price (Euros)
0,22.08.2022,2.95
1,23.08.2022,2.95
2,24.08.2022,3.96
3,25.08.2022,2.5
4,26.08.2022,2.89
5,27.08.2022,3.91
6,28.08.2022,3.52
7,29.08.2022,3.06
8,30.08.2022,3.7
9,31.08.2022,3.31
10,01.09.2022,2.79
11,02.09.2022,2.83
12,03.09.2022,3.29
13,04.09.2022,2.57
14,05.09.2022,3.21
15,06.09.2022,2.72
16,07.09.2022,2.62
17,08.09.2022,3.47
18,09.09.2022,2.46
19,10.09.2022,4.25
20,12.09.2022,3.29
21,13.09.2022,2.25
22,14.09.2022,3.41
23,15.09.2022,2.7
24,16.09.2022,2.3
25,17.09.2022,3.14
26,18.09.2022,3.45
27,19.09.2022,2.54
28,20.09.2022,2.6
29,21.09.2022,2.32
30,22.09.2022,3.18
31,23.09.2022,3.05
32,24.09.2022,2.62
33,25.09.2022,2.89
34,26.09.2022,3.27
35,27.09.2022,2.75
36,28.09.2022,3.14
37,29.09.2022,2.89
38,30.09.2022,3.39
39,01.10.2022,2.94
40,02.10.2022,3.33
41,03.10.2022,3.12
42,04.10.2022,3.07
43,05.10.2022,3.06
