,Date,Price (Euros)
0,20.08.2022,0.83
1,21.08.2022,2.0
2,22.08.2022,0.83
3,23.08.2022,1.43
4,24.08.2022,1.43
5,26.08.2022,1.67
6,27.08.2022,1.5
7,28.08.2022,0.85
8,29.08.2022,1.62
9,30.08.2022,1.41
10,31.08.2022,1.2
11,01.09.2022,1.66
12,03.09.2022,2.05
13,04.09.2022,1.24
14,05.09.2022,1.4
15,06.09.2022,2.1
16,07.09.2022,3.47
17,09.09.2022,0.82
18,10.09.2022,2.3
19,11.09.2022,3.46
20,12.09.2022,0.89
21,13.09.2022,3.98
22,14.09.2022,1.3
23,15.09.2022,0.7
24,16.09.2022,1.35
25,17.09.2022,1.9
26,18.09.2022,0.8
27,19.09.2022,4.36
28,20.09.2022,2.67
29,21.09.2022,1.69
30,22.09.2022,1.0
31,24.09.2022,1.0
32,25.09.2022,1.04
33,26.09.2022,1.18
34,27.09.2022,1.15
35,28.09.2022,4.75
36,29.09.2022,2.0
37,30.09.2022,3.05
38,01.10.2022,0.84
39,02.10.2022,0.84
40,03.10.2022,3.25
41,04.10.2022,1.12
