,Date,Price (Euros)
0,17.08.2022,0.02
1,19.08.2022,0.07
2,20.08.2022,0.02
3,21.08.2022,0.02
4,23.08.2022,0.11
5,25.08.2022,0.05
6,26.08.2022,0.11
7,27.08.2022,0.16
8,28.08.2022,0.04
9,30.08.2022,0.11
10,31.08.2022,0.1
11,01.09.2022,0.25
12,03.09.2022,0.03
13,04.09.2022,0.06
14,05.09.2022,0.1
15,06.09.2022,0.09
16,07.09.2022,0.1
17,09.09.2022,0.05
18,10.09.2022,0.11
19,11.09.2022,0.17
20,12.09.2022,0.02
21,13.09.2022,0.06
22,14.09.2022,0.17
23,15.09.2022,0.08
24,16.09.2022,0.23
25,17.09.2022,0.1
26,18.09.2022,0.1
27,19.09.2022,0.07
28,20.09.2022,0.38
29,21.09.2022,0.06
