,Date,Price (Euros)
0,23.06.2022,0.02
1,24.06.2022,0.29
2,25.06.2022,0.14
3,28.06.2022,0.06
4,29.06.2022,0.02
5,01.07.2022,0.02
6,02.07.2022,0.02
7,07.07.2022,0.24
8,08.07.2022,0.03
9,11.07.2022,0.02
10,15.07.2022,0.03
11,17.07.2022,0.02
12,25.07.2022,0.02
13,02.08.2022,0.04
14,03.08.2022,0.02
15,06.08.2022,0.1
16,08.08.2022,0.18
17,10.08.2022,0.03
18,11.08.2022,0.1
19,14.08.2022,0.02
20,19.08.2022,0.25
21,23.08.2022,0.05
22,28.08.2022,0.39
23,01.09.2022,0.04
24,03.09.2022,0.02
25,09.09.2022,0.02
26,12.09.2022,0.09
27,21.09.2022,0.02
28,22.09.2022,0.13
29,23.09.2022,0.02
