,Date,Price (Euros)
0,13.08.2022,0.2
1,14.08.2022,0.02
2,15.08.2022,0.58
3,16.08.2022,0.19
4,17.08.2022,0.1
5,18.08.2022,0.08
6,22.08.2022,0.39
7,23.08.2022,0.13
8,24.08.2022,0.08
9,26.08.2022,0.1
10,27.08.2022,0.02
11,29.08.2022,0.24
12,30.08.2022,0.33
13,31.08.2022,0.05
14,04.09.2022,0.2
15,06.09.2022,0.02
16,07.09.2022,0.22
17,08.09.2022,0.08
18,09.09.2022,0.16
19,10.09.2022,0.02
20,11.09.2022,0.19
21,12.09.2022,0.15
22,13.09.2022,0.1
23,14.09.2022,0.29
24,16.09.2022,0.16
25,18.09.2022,0.19
26,19.09.2022,0.25
27,20.09.2022,0.28
28,21.09.2022,0.03
29,22.09.2022,0.12
