,Date,Price (Euros)
0,19.07.2022,0.06
1,20.07.2022,0.13
2,25.07.2022,0.09
3,26.07.2022,0.2
4,27.07.2022,0.06
5,29.07.2022,0.06
6,30.07.2022,0.05
7,31.07.2022,0.02
8,02.08.2022,0.22
9,06.08.2022,0.1
10,07.08.2022,0.09
11,09.08.2022,0.1
12,11.08.2022,0.09
13,14.08.2022,0.7
14,16.08.2022,0.1
15,17.08.2022,0.14
16,18.08.2022,0.05
17,24.08.2022,0.09
18,30.08.2022,0.14
19,31.08.2022,0.25
20,01.09.2022,0.13
21,04.09.2022,0.14
22,10.09.2022,0.06
23,12.09.2022,0.06
24,13.09.2022,0.16
25,14.09.2022,0.1
26,17.09.2022,0.48
27,18.09.2022,0.06
28,19.09.2022,0.23
29,21.09.2022,0.1
