,Date,Price (Euros)
0,19.04.2022,0.14
1,23.04.2022,0.24
2,24.04.2022,0.02
3,25.04.2022,0.09
4,26.04.2022,0.19
5,04.05.2022,0.09
6,08.05.2022,0.15
7,13.05.2022,0.03
8,14.05.2022,0.03
9,15.05.2022,0.02
10,17.05.2022,0.02
11,31.05.2022,0.02
12,10.06.2022,0.02
13,12.06.2022,0.02
14,21.06.2022,0.05
15,01.07.2022,0.02
16,03.07.2022,0.39
17,18.07.2022,0.05
18,24.07.2022,0.04
19,29.07.2022,0.02
20,14.08.2022,0.02
21,17.08.2022,0.19
22,19.08.2022,0.14
23,20.08.2022,0.04
24,23.08.2022,0.15
25,26.08.2022,0.17
26,28.08.2022,0.19
27,30.08.2022,0.1
28,18.09.2022,0.04
29,20.09.2022,0.25
