,Date,Price (Euros)
0,27.07.2022,0.75
1,28.07.2022,1.61
2,30.07.2022,1.48
3,01.08.2022,1.14
4,02.08.2022,1.24
5,04.08.2022,2.15
6,05.08.2022,1.07
7,06.08.2022,2.5
8,08.08.2022,1.0
9,11.08.2022,1.49
10,12.08.2022,1.2
11,13.08.2022,1.1
12,14.08.2022,1.25
13,15.08.2022,2.09
14,16.08.2022,1.03
15,17.08.2022,1.06
16,18.08.2022,1.47
17,19.08.2022,1.14
18,20.08.2022,1.3
19,22.08.2022,0.8
20,23.08.2022,1.05
21,24.08.2022,1.9
22,25.08.2022,1.15
23,28.08.2022,1.5
24,02.09.2022,0.7
25,04.09.2022,1.0
26,07.09.2022,1.69
27,08.09.2022,0.99
28,10.09.2022,1.19
29,15.09.2022,1.35
