,Date,Price (Euros)
0,04.09.2022,1.5
1,05.09.2022,2.2
2,06.09.2022,2.61
3,07.09.2022,1.75
4,08.09.2022,2.04
5,09.09.2022,1.41
6,10.09.2022,1.04
7,11.09.2022,1.19
8,12.09.2022,0.98
9,13.09.2022,1.05
10,14.09.2022,0.94
11,15.09.2022,0.55
12,16.09.2022,0.43
13,17.09.2022,0.44
14,18.09.2022,0.32
15,19.09.2022,0.37
16,20.09.2022,0.35
17,21.09.2022,0.31
18,22.09.2022,0.27
19,23.09.2022,0.31
20,24.09.2022,0.25
21,25.09.2022,0.21
22,26.09.2022,0.32
23,27.09.2022,0.34
24,28.09.2022,0.33
25,29.09.2022,0.28
26,30.09.2022,0.3
27,01.10.2022,0.28
28,02.10.2022,0.27
29,03.10.2022,0.3
30,04.10.2022,0.26
31,05.10.2022,0.28
