,Date,Price (Euros)
0,03.09.2022,1.49
1,04.09.2022,2.17
2,05.09.2022,1.52
3,06.09.2022,0.85
4,07.09.2022,0.62
5,08.09.2022,0.51
6,09.09.2022,0.68
7,10.09.2022,0.46
8,11.09.2022,0.4
9,12.09.2022,0.48
10,13.09.2022,0.35
11,14.09.2022,0.43
12,15.09.2022,0.33
13,16.09.2022,0.32
14,17.09.2022,0.26
15,18.09.2022,0.27
16,19.09.2022,0.34
17,20.09.2022,0.31
18,21.09.2022,0.3
19,22.09.2022,0.28
20,23.09.2022,0.29
21,24.09.2022,0.31
22,25.09.2022,0.32
23,26.09.2022,0.3
24,27.09.2022,0.3
25,28.09.2022,0.28
26,29.09.2022,0.33
27,30.09.2022,0.36
28,01.10.2022,0.32
29,02.10.2022,0.31
30,03.10.2022,0.27
31,04.10.2022,0.3
32,05.10.2022,0.29
