,Date,Price (Euros)
0,06.08.2022,0.24
1,08.08.2022,0.34
2,09.08.2022,0.1
3,10.08.2022,0.1
4,11.08.2022,0.25
5,12.08.2022,0.22
6,14.08.2022,0.26
7,15.08.2022,0.23
8,16.08.2022,0.34
9,17.08.2022,0.03
10,18.08.2022,0.02
11,21.08.2022,0.39
12,22.08.2022,0.05
13,24.08.2022,0.05
14,25.08.2022,0.1
15,30.08.2022,0.31
16,01.09.2022,0.1
17,05.09.2022,0.84
18,06.09.2022,0.26
19,09.09.2022,0.48
20,10.09.2022,0.04
21,11.09.2022,0.26
22,13.09.2022,0.08
23,14.09.2022,0.32
24,15.09.2022,0.15
25,16.09.2022,0.16
26,17.09.2022,0.79
27,19.09.2022,0.5
28,20.09.2022,0.28
29,21.09.2022,0.25
