,Date,Price (Euros)
0,16.08.2022,7.43
1,17.08.2022,4.0
2,18.08.2022,4.66
3,19.08.2022,4.59
4,23.08.2022,6.08
5,24.08.2022,4.0
6,25.08.2022,4.0
7,26.08.2022,6.71
8,27.08.2022,4.49
9,28.08.2022,6.42
10,29.08.2022,4.5
11,30.08.2022,4.58
12,01.09.2022,15.0
13,03.09.2022,6.9
14,05.09.2022,5.37
15,06.09.2022,4.2
16,07.09.2022,9.0
17,08.09.2022,4.87
18,09.09.2022,6.24
19,10.09.2022,10.59
20,11.09.2022,7.95
21,12.09.2022,5.19
22,13.09.2022,9.58
23,14.09.2022,6.31
24,15.09.2022,8.47
25,18.09.2022,9.22
26,19.09.2022,4.99
27,20.09.2022,8.39
28,21.09.2022,7.44
29,22.09.2022,5.23
