,Date,Price (Euros)
0,30.05.2022,0.08
1,01.06.2022,0.2
2,11.06.2022,0.19
3,13.06.2022,0.25
4,18.06.2022,0.02
5,20.06.2022,0.1
6,01.07.2022,0.1
7,10.07.2022,0.14
8,13.07.2022,0.39
9,15.07.2022,0.19
10,16.07.2022,0.08
11,22.07.2022,0.07
12,23.07.2022,0.19
13,24.07.2022,0.02
14,30.07.2022,0.04
15,01.08.2022,0.2
16,02.08.2022,0.2
17,07.08.2022,0.22
18,08.08.2022,0.25
19,15.08.2022,0.1
20,17.08.2022,0.25
21,18.08.2022,0.19
22,25.08.2022,0.19
23,01.09.2022,0.02
24,02.09.2022,0.1
25,05.09.2022,0.02
26,12.09.2022,0.2
27,13.09.2022,0.24
28,15.09.2022,0.02
29,20.09.2022,0.1
