,Date,Price (Euros)
0,14.07.2022,0.1
1,18.07.2022,0.13
2,19.07.2022,0.16
3,20.07.2022,0.14
4,21.07.2022,0.05
5,22.07.2022,0.13
6,27.07.2022,0.2
7,28.07.2022,0.2
8,31.07.2022,0.02
9,03.08.2022,0.19
10,04.08.2022,0.39
11,06.08.2022,0.04
12,07.08.2022,0.09
13,08.08.2022,0.14
14,10.08.2022,0.25
15,13.08.2022,0.15
16,14.08.2022,0.07
17,22.08.2022,0.16
18,24.08.2022,0.09
19,25.08.2022,0.23
20,31.08.2022,0.1
21,05.09.2022,0.1
22,07.09.2022,0.19
23,08.09.2022,0.2
24,10.09.2022,0.35
25,13.09.2022,0.29
26,14.09.2022,0.16
27,15.09.2022,0.26
28,20.09.2022,0.14
29,21.09.2022,0.38
