,Date,Price (Euros)
0,18.05.2022,0.13
1,21.05.2022,0.1
2,28.05.2022,0.11
3,29.05.2022,0.15
4,30.05.2022,0.02
5,05.06.2022,0.25
6,06.06.2022,0.12
7,07.06.2022,0.2
8,13.06.2022,0.14
9,16.06.2022,0.17
10,18.06.2022,0.07
11,19.06.2022,0.2
12,23.06.2022,0.37
13,27.06.2022,0.09
14,29.06.2022,0.2
15,06.07.2022,0.15
16,11.07.2022,0.06
17,13.07.2022,0.12
18,14.07.2022,0.14
19,19.07.2022,0.1
20,20.07.2022,0.15
21,28.07.2022,0.1
22,04.08.2022,0.07
23,08.08.2022,0.07
24,30.08.2022,0.1
25,02.09.2022,0.08
26,05.09.2022,0.02
27,06.09.2022,0.07
28,16.09.2022,0.05
29,17.09.2022,0.05
