,Date,Price (Euros)
0,14.08.2022,0.1
1,15.08.2022,0.25
2,17.08.2022,2.4
3,18.08.2022,0.43
4,19.08.2022,0.28
5,21.08.2022,0.28
6,22.08.2022,0.57
7,26.08.2022,0.88
8,27.08.2022,0.79
9,29.08.2022,0.17
10,30.08.2022,0.39
11,31.08.2022,2.5
12,01.09.2022,3.0
13,02.09.2022,0.6
14,04.09.2022,0.24
15,05.09.2022,0.38
16,07.09.2022,0.25
17,08.09.2022,0.22
18,11.09.2022,0.35
19,12.09.2022,0.77
20,13.09.2022,2.9
21,14.09.2022,0.23
22,15.09.2022,0.4
23,16.09.2022,1.95
24,17.09.2022,0.25
25,18.09.2022,0.28
26,19.09.2022,0.32
27,20.09.2022,1.85
28,21.09.2022,0.35
29,22.09.2022,0.35
