,Date,Price (Euros)
0,05.06.2022,0.25
1,07.06.2022,0.14
2,08.06.2022,0.29
3,17.06.2022,0.24
4,28.06.2022,1.99
5,06.07.2022,0.15
6,07.07.2022,0.79
7,11.07.2022,0.35
8,12.07.2022,0.21
9,13.07.2022,0.14
10,14.07.2022,0.3
11,15.07.2022,0.49
12,20.07.2022,0.73
13,23.07.2022,0.07
14,01.08.2022,0.85
15,07.08.2022,0.1
16,09.08.2022,0.39
17,10.08.2022,0.3
18,17.08.2022,0.1
19,22.08.2022,0.25
20,23.08.2022,0.15
21,25.08.2022,0.1
22,28.08.2022,0.99
23,29.08.2022,0.15
24,01.09.2022,1.5
25,05.09.2022,0.75
26,10.09.2022,0.48
27,11.09.2022,0.4
28,12.09.2022,0.79
29,14.09.2022,0.38
