,Date,Price (Euros)
0,05.04.2022,0.2
1,06.04.2022,0.12
2,08.04.2022,0.07
3,20.04.2022,0.1
4,25.04.2022,0.05
5,03.05.2022,0.08
6,04.05.2022,0.39
7,11.05.2022,0.02
8,21.05.2022,0.1
9,25.05.2022,0.04
10,28.05.2022,0.14
11,30.05.2022,0.02
12,03.06.2022,0.22
13,04.06.2022,0.29
14,08.06.2022,0.19
15,09.06.2022,0.14
16,14.06.2022,0.13
17,16.06.2022,0.25
18,21.06.2022,0.16
19,22.06.2022,0.19
20,29.06.2022,0.07
21,12.07.2022,0.33
22,20.07.2022,0.13
23,28.07.2022,0.1
24,01.08.2022,0.3
25,28.08.2022,0.03
26,05.09.2022,0.05
27,06.09.2022,0.07
28,09.09.2022,0.09
29,15.09.2022,0.19
