,Date,Price (Euros)
0,20.08.2022,6.43
1,21.08.2022,7.91
2,22.08.2022,7.27
3,23.08.2022,6.31
4,24.08.2022,7.56
5,25.08.2022,6.26
6,27.08.2022,7.0
7,28.08.2022,9.25
8,29.08.2022,9.25
9,30.08.2022,6.32
10,31.08.2022,7.16
11,01.09.2022,5.84
12,02.09.2022,6.44
13,03.09.2022,4.51
14,04.09.2022,6.42
15,05.09.2022,6.95
16,06.09.2022,6.57
17,07.09.2022,6.15
18,08.09.2022,8.0
19,09.09.2022,6.37
20,10.09.2022,5.39
21,11.09.2022,4.85
22,12.09.2022,4.57
23,13.09.2022,6.98
24,14.09.2022,4.5
25,15.09.2022,3.99
26,16.09.2022,5.16
27,17.09.2022,6.15
28,18.09.2022,6.1
29,19.09.2022,5.8
30,20.09.2022,6.05
31,21.09.2022,4.4
32,22.09.2022,11.89
33,23.09.2022,3.89
34,24.09.2022,5.06
35,25.09.2022,6.98
36,26.09.2022,5.49
37,27.09.2022,5.14
38,28.09.2022,4.12
39,29.09.2022,3.5
40,30.09.2022,3.82
41,01.10.2022,4.0
42,02.10.2022,4.44
43,03.10.2022,5.1
44,04.10.2022,4.01
45,05.10.2022,4.6
