,Date,Price (Euros)
0,20.08.2022,0.88
1,21.08.2022,2.18
2,22.08.2022,1.33
3,23.08.2022,1.42
4,24.08.2022,1.31
5,25.08.2022,1.14
6,26.08.2022,1.57
7,27.08.2022,1.77
8,28.08.2022,1.6
9,29.08.2022,2.17
10,30.08.2022,1.6
11,31.08.2022,1.52
12,01.09.2022,1.59
13,02.09.2022,2.53
14,03.09.2022,1.78
15,04.09.2022,1.53
16,05.09.2022,2.7
17,06.09.2022,1.83
18,07.09.2022,1.73
19,08.09.2022,1.62
20,09.09.2022,1.32
21,10.09.2022,1.26
22,12.09.2022,1.09
23,13.09.2022,2.1
24,14.09.2022,0.98
25,15.09.2022,1.53
26,16.09.2022,1.49
27,17.09.2022,2.09
28,18.09.2022,1.53
29,19.09.2022,1.55
30,20.09.2022,1.65
31,21.09.2022,1.7
32,22.09.2022,2.06
33,23.09.2022,1.5
34,24.09.2022,1.24
35,25.09.2022,1.28
36,26.09.2022,2.07
37,27.09.2022,1.44
38,28.09.2022,1.2
39,29.09.2022,0.93
40,30.09.2022,1.0
41,01.10.2022,1.43
42,02.10.2022,1.23
43,03.10.2022,1.22
44,04.10.2022,1.52
45,05.10.2022,1.97
