,Date,Price (Euros)
0,12.08.2022,0.1
1,13.08.2022,0.18
2,14.08.2022,0.02
3,15.08.2022,0.02
4,17.08.2022,0.18
5,18.08.2022,0.02
6,19.08.2022,0.02
7,20.08.2022,0.05
8,22.08.2022,0.2
9,26.08.2022,0.05
10,27.08.2022,0.03
11,28.08.2022,0.19
12,29.08.2022,0.17
13,30.08.2022,0.09
14,31.08.2022,0.03
15,01.09.2022,0.1
16,02.09.2022,0.03
17,03.09.2022,0.03
18,05.09.2022,0.12
19,06.09.2022,0.04
20,07.09.2022,0.04
21,08.09.2022,0.29
22,10.09.2022,0.05
23,12.09.2022,0.02
24,13.09.2022,0.24
25,14.09.2022,0.21
26,15.09.2022,0.02
27,17.09.2022,0.04
28,19.09.2022,0.03
29,20.09.2022,0.06
