,Date,Price (Euros)
0,30.06.2022,0.89
1,01.07.2022,0.09
2,04.07.2022,0.23
3,05.07.2022,0.15
4,06.07.2022,0.1
5,09.07.2022,0.12
6,10.07.2022,0.05
7,11.07.2022,0.65
8,13.07.2022,0.24
9,18.07.2022,0.3
10,19.07.2022,0.05
11,21.07.2022,0.15
12,22.07.2022,0.13
13,30.07.2022,0.36
14,02.08.2022,0.45
15,07.08.2022,0.1
16,12.08.2022,0.18
17,18.08.2022,0.2
18,24.08.2022,0.29
19,27.08.2022,0.15
20,30.08.2022,0.98
21,31.08.2022,0.69
22,02.09.2022,0.6
23,03.09.2022,1.99
24,05.09.2022,0.21
25,07.09.2022,3.12
26,11.09.2022,0.23
27,13.09.2022,0.1
28,16.09.2022,0.1
29,20.09.2022,0.05
