,Date,Price (Euros)
0,25.08.2022,19.95
1,26.08.2022,16.15
2,28.08.2022,17.99
3,30.08.2022,14.07
4,31.08.2022,14.23
5,01.09.2022,15.73
6,02.09.2022,12.54
7,03.09.2022,14.2
8,04.09.2022,11.46
9,05.09.2022,10.21
10,07.09.2022,13.63
11,08.09.2022,9.99
12,09.09.2022,10.89
13,10.09.2022,11.15
14,11.09.2022,8.25
15,12.09.2022,13.44
16,13.09.2022,8.8
17,14.09.2022,9.5
18,15.09.2022,11.0
19,17.09.2022,11.86
20,18.09.2022,10.29
21,19.09.2022,11.0
22,21.09.2022,10.75
23,23.09.2022,8.0
24,27.09.2022,8.28
25,29.09.2022,8.5
26,03.10.2022,11.21
27,04.10.2022,9.49
