,Date,Price (Euros)
0,02.08.2022,0.14
1,04.08.2022,0.23
2,05.08.2022,0.14
3,06.08.2022,0.17
4,08.08.2022,0.02
5,09.08.2022,0.18
6,10.08.2022,0.14
7,11.08.2022,0.16
8,13.08.2022,0.11
9,18.08.2022,0.05
10,19.08.2022,0.25
11,22.08.2022,0.05
12,23.08.2022,0.25
13,26.08.2022,0.1
14,27.08.2022,0.29
15,29.08.2022,0.04
16,30.08.2022,0.25
17,01.09.2022,0.1
18,02.09.2022,0.02
19,03.09.2022,0.1
20,06.09.2022,0.02
21,07.09.2022,0.1
22,08.09.2022,0.4
23,09.09.2022,0.14
24,13.09.2022,0.08
25,14.09.2022,0.11
26,15.09.2022,0.05
27,18.09.2022,0.05
28,19.09.2022,0.05
29,21.09.2022,0.07
30,22.09.2022,0.02
31,24.09.2022,0.33
32,25.09.2022,0.19
33,27.09.2022,0.04
34,30.09.2022,0.15
35,01.10.2022,0.02
