,Date,Price (Euros)
0,04.08.2022,0.09
1,05.08.2022,0.26
2,09.08.2022,0.12
3,11.08.2022,0.2
4,13.08.2022,0.18
5,14.08.2022,0.11
6,15.08.2022,0.14
7,17.08.2022,0.18
8,18.08.2022,0.5
9,19.08.2022,0.02
10,23.08.2022,0.1
11,24.08.2022,0.09
12,25.08.2022,0.14
13,26.08.2022,0.11
14,28.08.2022,0.2
15,30.08.2022,0.11
16,31.08.2022,0.1
17,02.09.2022,0.09
18,03.09.2022,0.02
19,04.09.2022,0.05
20,05.09.2022,0.19
21,09.09.2022,0.16
22,12.09.2022,0.13
23,13.09.2022,0.49
24,14.09.2022,0.25
25,15.09.2022,0.02
26,18.09.2022,0.15
27,20.09.2022,0.19
28,21.09.2022,0.5
29,22.09.2022,0.1
