,Date,Price (Euros)
0,13.08.2022,0.48
1,14.08.2022,0.25
2,15.08.2022,0.49
3,16.08.2022,0.85
4,17.08.2022,0.79
5,18.08.2022,0.43
6,19.08.2022,0.5
7,21.08.2022,0.31
8,23.08.2022,0.83
9,24.08.2022,0.79
10,25.08.2022,0.82
11,26.08.2022,0.5
12,27.08.2022,0.78
13,28.08.2022,0.65
14,29.08.2022,0.9
15,01.09.2022,0.56
16,04.09.2022,0.65
17,05.09.2022,0.35
18,06.09.2022,0.39
19,08.09.2022,0.88
20,10.09.2022,1.36
21,12.09.2022,0.48
22,13.09.2022,0.9
23,14.09.2022,0.25
24,17.09.2022,0.52
25,18.09.2022,0.9
26,19.09.2022,0.72
27,20.09.2022,0.61
28,21.09.2022,0.69
29,22.09.2022,0.98
